,title,director,distributor,distributor_group,release_date,release_season,nation,screen,rev_nationwide,aud_nationwide,genre,rate,type,starring_actors,running_times,release_year,director_power,expert_rating,sequel,original,actor_power,before_news,after_news,holiday,dist_cat,audience_rating,rating_audiences
652,패터슨,짐 자무쉬,그린나래미디어(주),D,20171221,winter,프랑스,62,299485600,35870,드라마,12세이상관람가,독립/예술영화,"아담 드라이버,골쉬프테 파라하니",118,2017,0,8.2,0,0,133170,24,31,0,C,8.626436782,174
653,스파키,"아론 우들리,애론 우들리",예지림엔터테인먼트,D,20180412,spring,한국,312,257040200,35436,애니메이션,전체관람가,일반영화,"제이스 노먼,제시카 비엘,수잔 서랜든",91,2018,0,4,0,0,10512,3,15,0,C,8.263157895,19
654,신과함께-인과 연,김용화,롯데컬처웍스(주)롯데엔터테인먼트,A,20180801,summer,한국,2235,1.02E+11,12253247,판타지,12세이상관람가,일반영화,"하정우,주지훈,김향기",141,2018,8539495,6.31,1,1,50676747,1642,1921,0,A,8.671614712,6063
655,보헤미안 랩소디,브라이언 싱어,이십세기폭스코리아(주),B,20181031,autumn,미국,936,80010440345,9224582,드라마,12세이상관람가,일반영화,"라미 말렉,루시 보인턴,귈림 리",134,2018,2937941,6.14,0,1,0,203,753,0,B,9.555923778,1207
656,미션 임파서블: 폴아웃,크리스토퍼 맥쿼리,롯데컬처웍스(주)롯데엔터테인먼트,A,20180725,summer,미국,1957,55888375112,6584915,액션,15세이상관람가,일반영화,"톰 크루즈,헨리 카빌,사이먼 페그",147,2018,6126488,7.56,1,1,25567713,380,821,0,A,9.182002582,5423
657,앤트맨과 와스프,페이튼 리드,월트디즈니컴퍼니코리아 유한책임회사,B,20180704,summer,미국,1775,47465443185,5447826,액션,12세이상관람가,일반영화,"폴 러드,에반젤린 릴리,마이클 더글라스",118,2018,2839921,6.13,1,1,8519763,202,886,0,B,8.975738985,3586
658,안시성,김광식,(주)넥스트엔터테인먼트월드(NEW),C,20180919,autumn,한국,1540,46335334026,5440186,사극,12세이상관람가,일반영화,"조인성,남주혁,박성웅",135,2018,0,6.22,0,1,17250055,2833,1466,0,A,8.667371847,6145
659,완벽한 타인,이재규,롯데컬처웍스(주)롯데엔터테인먼트,A,20181031,autumn,한국,1313,44350807074,5293435,드라마,15세이상관람가,일반영화,"유해진,조진웅,이서진",115,2018,0,6.13,0,1,46514602,786,936,0,A,9.222723428,3547
660,공작,윤종빈,씨제이이앤엠(주),A,20180808,summer,한국,1317,42759410176,4971261,드라마,12세이상관람가,일반영화,"황정민,이성민,조진웅",137,2018,0,6.93,0,1,79440804,812,751,0,A,7.81928066,3392
661,베놈,루벤 플레셔,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20181003,autumn,미국,1308,34100211207,3888096,액션,15세이상관람가,일반영화,"톰 하디,미셸 윌리엄스",107,2018,0,4.6,0,1,6819068,357,725,1,B,8.305248227,3525
662,암수살인,김태균,(주)쇼박스,C,20181003,autumn,한국,1177,32855895548,3772620,범죄,15세이상관람가,일반영화,"김윤석,주지훈",110,2018,93,8.14,0,0,26025312,808,1044,1,A,8.593857635,3484
663,국가부도의 날,최국희,씨제이이앤엠(주),A,20181128,autumn,한국,1180,30845862137,3747952,드라마,12세이상관람가,일반영화,"김혜수,유아인,허준호",114,2018,757430,6.5,0,1,15669036,467,1214,0,A,8.820384294,1197
664,아쿠아맨,제임스 완,워너브러더스 코리아(주),B,20181219,winter,미국,1285,30454292381,3491857,액션,12세이상관람가,일반영화,"제이슨 모모아,앰버 허드,니콜 키드먼",143,2018,4972485,6.83,0,1,4103559,228,846,0,B,8.768219833,1674
665,인크레더블 2,브래드 버드,월트디즈니컴퍼니코리아 유한책임회사,B,20180718,summer,미국,1605,24554683588,3033052,애니메이션,전체관람가,일반영화,"크레이그 T. 넬슨,사무엘 L. 잭슨,홀리 헌터",125,2018,265744,7.33,1,0,25755700,106,558,0,B,9.346312243,2671
666,서치,아니쉬 차간티,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20180829,summer,미국,816,25283364845,2949944,드라마,12세이상관람가,일반영화,"존 조,데브라 메싱",101,2018,0,7.6,0,0,1157156,11,55,0,B,9.121428571,700
667,너의 결혼식,이석근,메가박스중앙(주)플러스엠,A,20180822,summer,한국,962,23670604369,2820029,멜로/로맨스,12세이상관람가,일반영화,"박보영,김영광",110,2018,0,6.57,0,0,1105833,298,905,0,A,9.092165899,2170
668,목격자,조규장,(주)넥스트엔터테인먼트월드(NEW),C,20180815,summer,한국,1021,21732042597,2524086,스릴러,15세이상관람가,일반영화,"이성민,김상호,진경",111,2018,652453,5.25,0,0,50587622,1259,1021,1,A,7.733002833,1412
669,신비한 동물들과 그린델왈드의 범죄,데이빗 예이츠,워너브러더스 코리아(주),B,20181114,autumn,미국,1601,20816583118,2414062,판타지,12세이상관람가,일반영화,"에디 레드메인,조니 뎁,캐서린 워터스턴",134,2018,4808872,5.33,1,1,15266021,373,830,0,B,7.486516854,890
670,맘마미아!2,올 파커,유니버설픽쳐스인터내셔널 코리아(유),B,20180808,summer,미국,750,19532365003,2285143,코미디,12세이상관람가,일반영화,"아만다 사이프리드,릴리 제임스,메릴 스트립",114,2018,0,6.2,1,1,1317471,155,505,0,B,9.082278481,1106
671,명당,박희곤,메가박스중앙(주)플러스엠,A,20180919,autumn,한국,1117,17900775524,2087474,사극,12세이상관람가,일반영화,"조승우,지성,김성균",126,2018,0,5.8,0,0,25917574,365,462,0,A,7.865155807,1765
672,협상,이종석,씨제이이앤엠(주),A,20180919,autumn,한국,919,17032133166,1967721,범죄,15세이상관람가,일반영화,"손예진,현빈",114,2018,0,5.43,0,0,13662736,867,770,0,A,8.458087367,847
673,마약왕,우민호,(주)쇼박스,C,20181219,winter,한국,1297,15784724552,1813594,범죄,청소년관람불가,일반영화,"송강호,조정석,배두나",139,2018,7215222,5.14,0,1,19714064,1680,1050,0,A,7.436655405,2368
674,창궐,김성훈A,(주)넥스트엔터테인먼트월드(NEW),C,20181025,autumn,한국,1351,13275772490,1599290,사극,15세이상관람가,일반영화,"현빈,장동건",121,2018,7817446,5.2,0,0,7817446,959,750,0,A,6.825609756,820
675,성난황소,김민호,(주)쇼박스,C,20181122,autumn,한국,1010,13236490737,1593386,범죄,15세이상관람가,일반영화,"마동석,송지효",115,2018,0,4.67,0,0,38839101,872,844,0,A,8.740901684,1841
676,도어락,이권,메가박스중앙(주)플러스엠,A,20181205,winter,한국,954,12683552886,1543800,스릴러,15세이상관람가,일반영화,"공효진,김예원,김성오",102,2018,0,6.11,0,1,1633890,267,704,0,A,7.958402662,601
677,스윙키즈,강형철,(주)넥스트엔터테인먼트월드(NEW),C,20181219,winter,한국,984,10304613602,1258317,드라마,12세이상관람가,일반영화,"디오,자레드 그라임스,박혜수",133,2018,0,6.38,0,1,1124815,728,1122,0,A,9.114047288,719
678,PMC: 더 벙커,김병우,씨제이이앤엠(주),A,20181226,winter,한국,1081,9704247367,1179031,액션,15세이상관람가,일반영화,"하정우,이선균",124,2018,0,6.9,0,0,33134029,954,934,0,A,6.906976744,774
679,범블비,트래비스 나이트,롯데컬처웍스(주)롯데엔터테인먼트,A,20181225,winter,미국,1016,9756083752,1167150,액션,12세이상관람가,일반영화,"헤일리 스테인펠드,존 시나",114,2018,30525,6.78,1,1,97406,161,715,1,A,8.786850477,943
680,몬스터 호텔 3,젠디 타타코브스키,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20180808,summer,미국,715,7932156800,1072006,애니메이션,전체관람가,일반영화,"아담 샌들러,셀레나 고메즈",97,2018,962770,5,1,0,2042249,32,301,0,B,8.745495495,1332
681,더 넌,코린 하디,워너브러더스 코리아(주),B,20180919,autumn,미국,824,8777844795,1011580,공포,15세이상관람가,일반영화,"타이사 파미가,데미안 비쉬어,보니 아론스",96,2018,0,4.5,0,0,120352,88,508,0,B,7.442733397,1039
682,스카이스크래퍼,로슨 마샬 터버,유니버설픽쳐스인터내셔널 코리아(유),B,20180711,summer,미국,831,8612111718,1002858,액션,12세이상관람가,일반영화,"드웨인 존슨,니브 캠벨",102,2018,0,4.25,0,0,9210850,35,358,0,B,8.733990148,406
683,인랑,김지운,워너브러더스 코리아(주),B,20180725,summer,한국,1085,6994748173,897548,SF,15세이상관람가,일반영화,"강동원,한효주,정우성",138,2018,7487545,5.73,0,1,31593235,2480,1207,0,B,5.382171227,1133
684,극장판 헬로카봇 : 백악기 시대,"최신규,김진철",(주)넥스트엔터테인먼트월드(NEW),C,20180801,summer,한국,758,6542619500,874967,애니메이션,전체관람가,일반영화,"이지현,김용준,양정화",84,2018,0,6,1,1,1256436,28,275,0,A,9.2885212,967
685,상류사회,변혁,롯데컬처웍스(주)롯데엔터테인먼트,A,20180829,summer,한국,867,6313416163,768442,드라마,청소년관람불가,일반영화,"박해일,수애",120,2018,0,4.4,0,0,10128071,1077,831,0,A,6.019417476,824
686,물괴,허종호,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",A,20180912,autumn,한국,1183,6104164954,723414,액션,15세이상관람가,일반영화,"김명민,김인권,혜리",105,2018,1124918,4.5,0,0,12022448,886,529,0,A,6.674591382,673
687,미쓰백,이지원,(주)리틀빅픽쳐스,D,20181011,autumn,한국,638,6025211066,720292,드라마,15세이상관람가,일반영화,"한지민,김시아,이희준",98,2018,0,6.11,0,0,10342479,666,624,0,C,9.294964029,417
688,신비아파트: 금빛 도깨비와 비밀의 동굴,김병갑,씨제이이앤엠(주),A,20180725,summer,한국,762,5001247250,678091,애니메이션,전체관람가,일반영화,"조현정,김영은,김채하",68,2018,0,6,1,1,626033,14,236,0,A,8.859649123,912
689,퍼스트맨,데이미언 셔젤,유니버설픽쳐스인터내셔널 코리아(유),B,20181018,autumn,미국,1190,6094765639,665364,SF,12세이상관람가,일반영화,"라이언 고슬링,클레어 포이",141,2018,3944212,7.44,0,1,3176732,197,608,0,B,8.102857143,350
690,스파이더맨: 뉴 유니버스,"밥 퍼시케티,피터 램지,로드니 로스맨",소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20181212,winter,미국,722,5305289076,639934,애니메이션,12세이상관람가,일반영화,"샤메익 무어,헤일리 스테인펠드,니콜라스 케이지",117,2018,0,8.25,1,1,133923,39,341,0,B,9.27820711,647
691,메가로돈,존 터틀타웁,워너브러더스 코리아(주),B,20180815,summer,미국,601,4510731497,527331,액션,12세이상관람가,일반영화,"제이슨 스타뎀,레인 윌슨",113,2018,0,4.4,0,1,7883566,39,382,1,B,7.575682382,403
692,호두까기 인형과 4개의 왕국,"라세 할스트롬,조 존스톤",월트디즈니컴퍼니코리아 유한책임회사,B,20181206,winter,미국,294,4120048900,513767,판타지,전체관람가,일반영화,"키이라 나이틀리,매켄지 포이,헬렌 미렌",99,2018,10,5,0,1,6374697,45,255,0,B,8.25,60
693,곰돌이 푸 다시 만나 행복해,마크 포스터,월트디즈니컴퍼니코리아 유한책임회사,B,20181003,autumn,미국,536,4076578860,490307,어드벤처,전체관람가,일반영화,"이완 맥그리거,헤일리 앳웰,마크 게티스",104,2018,0,6.33,0,1,119039,77,310,1,B,8.93258427,356
694,그린치,스콧 모시어,유니버설픽쳐스인터내셔널 코리아(유),B,20181219,winter,미국,724,3675369950,485056,애니메이션,전체관람가,일반영화,"베네딕트 컴버배치,퍼렐 윌리엄스",89,2018,0,5,0,1,7198676,31,244,0,B,8.592783505,1164
695,스타 이즈 본,브래들리 쿠퍼,워너브러더스 코리아(주),B,20181009,autumn,미국,555,4190754400,482952,드라마,15세이상관람가,일반영화,"브래들리 쿠퍼,레이디 가가",135,2018,0,7.43,0,1,3091765,23,330,1,B,9.24795082,488
696,변산,이준익,메가박스중앙(주)플러스엠,A,20180704,summer,한국,763,3886052473,474137,드라마,15세이상관람가,일반영화,"박정민,김고은",123,2018,1704865,6.5,0,0,23983672,528,616,0,A,8.38,200
697,동네사람들,임진순,(주)리틀빅픽쳐스,D,20181107,autumn,한국,731,3797676112,459020,액션,15세이상관람가,일반영화,"마동석,김새론",99,2018,0,4,0,0,39135340,327,714,0,C,7.507317073,410
698,원더풀 고스트,조원희,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,20180926,autumn,한국,351,3720931600,450374,코미디,12세이상관람가,일반영화,"마동석,김영광,이유영",97,2018,0,4.83,0,0,41013214,211,434,1,C,8.281767956,181
699,명탐정 코난 : 제로의 집행인,타치카와 유즈루,씨제이이앤엠(주),A,20180808,summer,일본,542,3007522361,395408,애니메이션,12세이상관람가,일반영화,"타카야마 미나미,야마자키 와카나,코야마 리키야",110,2018,0,6,1,1,1412970,13,180,0,A,9.312621359,1030
700,점박이 한반도의 공룡2 : 새로운 낙원,한상호,(주)넥스트엔터테인먼트월드(NEW),C,20181225,winter,한국,672,2941541400,375312,애니메이션,전체관람가,일반영화,"박희순,라미란,김성균",94,2018,0,7,1,1,29226759,17,34,1,A,9.183864916,533
701,번 더 스테이지: 더 무비,박준수,월트디즈니컴퍼니코리아 유한책임회사,B,20181115,autumn,한국,243,2671391900,315010,다큐멘터리,전체관람가,일반영화,"RM,진,슈가",83,2018,0,6,0,1,0,116,320,0,B,0,0
702,후드,오토 바서스트,(주)이수C&E,B,20181128,autumn,미국,628,2203434149,284601,어드벤처,12세이상관람가,일반영화,"태런 에저튼,제이미 폭스,벤 멘델슨",116,2018,0,4.75,0,1,12312407,72,320,0,B,8.297101449,276
703,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,타카하시 와타루,씨제이이앤엠(주),A,20181219,winter,일본,489,2148708050,277206,애니메이션,전체관람가,일반영화,"박영남,강희선,김환진",104,2018,269423,0,1,1,2541423,7,51,0,A,8.974789916,238
704,모털 엔진,크리스찬 리버스,유니버설픽쳐스인터내셔널 코리아(유),B,20181205,winter,미국,661,2324362119,267896,액션,12세이상관람가,일반영화,"헤라 힐마,로버트 시한,휴고 위빙",128,2018,0,5.5,0,1,331394,33,301,0,B,7.185430464,151
705,바울,앤드류 하얏트,(재)CBS,C,20181031,autumn,미국,227,2100137400,267785,드라마,15세이상관람가,독립/예술영화,"제임스 폴크너,제임스 카비젤",107,2018,0,5,0,1,0,11,109,0,C,9.439655172,116
706,나를 차버린 스파이,수잔나 포겔,(주)누리픽쳐스,D,20180822,summer,미국,278,2346742100,264766,액션,15세이상관람가,일반영화,"밀라 쿠니스,케이트 맥키넌",117,2018,0,5.8,0,0,836157,30,176,0,C,8.375,16
707,속닥속닥,최상훈,(주)그노스,D,20180713,summer,한국,314,1900914300,217444,공포,15세이상관람가,일반영화,"소주연,김민규",91,2018,0,3.5,0,0,54450,209,74,0,C,9.620689655,29
708,벽 속에 숨은 마법시계,일라이 로스,CGV아트하우스,A,20181031,autumn,미국,609,1654715300,215029,판타지,전체관람가,일반영화,"잭 블랙,케이트 블란쳇,오웬 바카로",105,2018,4025,4.67,0,1,9564816,23,231,0,A,8.20441989,181
709,업그레이드,리 워넬,유니버설픽쳐스인터내셔널 코리아(유),B,20180906,autumn,미국,220,1740245800,189948,액션,15세이상관람가,일반영화,로건 마샬 그린,100,2018,825517,6.67,0,0,0,13,20,0,B,0,0
710,런닝맨 : 풀룰루의 역습,윤준상,(주)넥스트엔터테인먼트월드(NEW),C,20181205,winter,한국,511,1413729750,186191,애니메이션,전체관람가,일반영화,"김서영,권창욱,엄상현",67,2018,0,6,0,1,4589695,5,106,0,A,7.547550432,347
711,극장판 도라에몽: 진구의 보물섬,이마이 카즈아키,(주)이수C&E,B,20180815,summer,일본,463,1368372400,182256,애니메이션,전체관람가,일반영화,"윤아영,김정아,조현정",108,2018,0,6,1,1,700949,9,127,1,B,8.996078431,255
712,더 프레데터,쉐인 블랙,이십세기폭스코리아(주),B,20180912,autumn,미국,582,1502022014,170878,SF,청소년관람불가,일반영화,"보이드 홀브룩,올리비아 문,트래반트 로즈",108,2018,24268,4,1,0,5008025,38,295,0,B,7.639130435,230
713,어느 가족,고레에다 히로카즈,(주)티캐스트,B,20180726,summer,일본,126,1411660900,170743,드라마,15세이상관람가,독립/예술영화,"릴리 프랭키,안도 사쿠라,마츠오카 마유",121,2018,191900,8.13,0,0,0,237,700,0,B,9.263691684,493
714,극장판 포켓몬스터 모두의 이야기,야지마 테츠오,(주)이수C&E,B,20181219,winter,일본,493,1314100400,169677,애니메이션,전체관람가,일반영화,"마츠모토 리카,오오타니 이쿠에",98,2018,0,7,1,1,215159,10,79,0,B,9.240143369,279
715,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,우시로 신지,씨제이이앤엠(주),A,20180920,autumn,일본,454,1205873200,157689,애니메이션,전체관람가,일반영화,"여민정,한채언,김지율",103,2018,765931,0,1,1,1124660,9,114,0,A,8.858267717,127
